;ESCOLARIDADE;TIPO_CONTRATACAO;TITULO_OCUPACAO;ESTADO;VALOR_SALARIO;QTD_VAGAS;QTD_EXPERIENCIA;REQUERIDO_DEFICIENCIA
9667;7;3;1141;27;1427.80;1;6;0
9668;5;3;748;27;1350.00;1;6;0
9669;5;3;1046;27;1410.00;1;6;0
9670;11;3;2023;27;1500.00;1;6;0
9671;5;3;616;27;1500.00;1;6;0
9672;4;3;1512;27;2235.00;1;6;0
9673;5;3;375;27;1416.00;2;0;0
9674;11;3;327;27;1100.00;8;0;0
9675;11;3;748;27;1560.00;1;0;0
9676;11;3;211;27;1100.00;11;0;0
9677;11;3;375;27;1350.00;5;0;0
9678;7;3;690;27;1500.00;1;3;0
9679;11;3;1046;27;1100.00;8;0;0
9680;11;3;3;27;1492.00;5;0;0
9681;4;3;2464;27;1256.00;2;6;0
9682;4;3;2023;27;1460.00;3;0;0
9683;11;3;1973;27;1100.00;1;0;0
9684;7;3;2464;27;1569.00;1;6;0
9685;4;3;1654;27;0.00;4;6;0
9686;4;3;2024;27;1460.00;3;0;0
9687;4;3;67;27;0.00;4;0;0
9688;7;3;1183;27;2118.65;1;0;0
9689;4;3;287;27;1460.00;2;0;0
9690;7;3;304;27;1500.00;1;3;0
9691;7;3;120;27;1350.00;1;6;0
9692;5;3;327;27;0.00;6;0;0
9693;5;3;1256;27;0.00;1;6;0
9694;11;3;1576;27;1403.10;2;0;0
9695;11;3;2449;27;1464.00;1;0;0
9696;11;3;2449;27;1350.00;1;0;0
9697;4;3;327;27;1355.17;2;0;0
9698;4;3;1567;27;1980.00;3;6;0
9699;7;3;2332;27;1100.00;1;6;0
9700;5;3;1109;27;1667.60;2;6;0
9701;7;3;1543;27;1295.00;1;0;0
9702;7;3;1426;27;1243.68;4;0;0
9703;5;3;263;27;1300.00;5;6;0
9704;7;3;304;27;1350.00;1;2;0
9705;4;3;1601;27;0.00;1;6;0
9707;5;3;114;27;1501.82;6;0;0
9708;11;4;2050;27;1800.00;10;0;0
9710;7;3;1831;27;1329.00;5;6;0
9711;7;4;2050;27;1569.00;15;6;0
9712;5;3;2222;27;1635.00;5;0;0
9713;7;3;1822;27;0.00;1;6;0
9714;5;3;402;27;1253.00;1;0;0
9715;11;3;327;27;1500.00;1;0;0
9717;11;3;552;27;1328.00;1;0;0
9718;7;3;667;27;1100.00;7;6;0
9719;4;3;286;27;1302.12;2;0;0
9720;7;3;2121;27;1315.00;7;6;0
9721;11;3;849;27;1438.00;1;0;0
9722;7;3;651;27;1548.00;1;6;0
9723;5;3;567;27;1320.00;1;6;0
9724;8;3;1034;27;1600.00;1;6;0
9725;4;3;374;27;0.00;5;6;0
9727;5;4;374;27;1100.01;1;6;0
9729;7;3;286;27;1500.00;1;0;0
9730;4;3;2117;27;3000.00;1;6;0
9732;4;3;2117;27;2600.00;1;6;0
9733;7;3;1654;27;1600.00;1;6;0
9734;11;3;347;27;1381.60;10;0;0
9735;4;3;1883;27;2800.00;1;6;0
9736;4;3;1259;27;2200.00;2;6;0
9737;11;3;375;27;1300.00;5;0;0
9738;11;3;1234;27;7.00;1;6;0
9740;11;3;1626;27;1300.00;1;6;0
9741;5;3;445;27;1300.00;1;0;0
9742;7;3;2004;27;1829.00;1;6;0
9743;7;3;2468;27;1230.00;1;0;0
9744;11;3;67;27;1300.00;5;0;0
9745;11;3;1576;27;1250.00;1;0;0
9746;7;3;2449;27;1100.00;25;6;0
9747;7;3;1297;27;0.00;1;6;0
9748;11;3;1883;27;1300.00;1;0;0
9749;11;3;849;27;1438.00;3;3;0
9750;11;3;981;27;1100.00;5;6;0
9751;8;3;344;27;1660.00;1;0;0
9753;8;3;2464;27;1430.00;1;0;0
9754;7;3;1006;27;1100.00;3;6;0
9755;4;3;733;27;0.00;4;6;0
9757;7;3;1148;27;1500.00;1;6;0
9758;7;3;2121;27;1100.00;1;6;0
9759;11;3;1895;27;0.00;1;0;0
9760;7;3;320;27;1500.00;6;6;0
9763;7;3;1074;27;1100.00;1;6;0
9764;11;3;114;27;1250.00;1;0;0
9765;7;3;327;27;1500.00;15;0;0
9767;7;3;607;27;1100.00;1;6;0
9769;7;3;374;27;1500.00;5;0;0
9770;7;3;243;27;1355.17;3;0;0
9771;7;3;2449;27;1500.00;1;6;0
9772;4;3;327;27;1378.00;1;2;0
9773;8;3;375;27;6.86;2;0;0
9774;7;3;304;27;1603.28;1;0;0
9775;11;3;731;27;1250.00;1;6;0
9776;7;3;286;27;1350.00;1;6;0
9777;4;3;114;27;0.00;2;6;0
9778;7;3;1836;27;1801.94;2;6;0
9779;7;3;244;27;0.00;1;6;0
9780;7;3;1046;27;1500.00;5;6;0
9781;11;3;1872;27;0.00;1;6;0
9782;7;3;753;27;1801.94;4;6;0
9783;7;3;878;27;2500.00;1;6;0
9784;7;3;500;27;1801.94;1;6;0
9786;7;3;2024;27;1500.00;1;0;0
9787;11;3;456;27;1800.00;1;6;0
9788;11;3;3;27;1466.53;5;0;0
9790;7;3;1598;27;1500.00;6;6;0
9791;4;3;1046;27;1480.00;1;0;0
9792;7;3;2449;27;1310.42;1;6;0
9793;7;3;1405;27;1355.17;2;0;0
9794;11;3;1836;27;2000.00;2;6;0
9795;7;3;2025;27;1200.00;1;6;0
9796;4;3;733;27;1300.00;1;6;0
9797;4;3;716;27;1300.00;1;6;0
9799;7;3;2464;27;1432.00;1;3;0
9800;7;3;2292;27;1800.00;1;6;0
9801;7;3;327;27;1265.00;3;6;0
9802;13;3;2006;27;1431.00;1;6;0
9803;7;3;327;27;1265.65;2;6;0
9804;8;3;229;27;1543.00;1;3;0
9805;4;3;402;27;1509.20;2;0;0
9806;4;3;260;27;1400.00;1;6;0
9807;11;3;2093;27;1683.00;1;6;0
9808;8;3;268;27;1386.00;5;0;0
9809;7;3;2006;27;1300.00;1;6;0
9810;7;4;256;27;1500.00;1;6;0
9811;7;3;820;27;0.00;2;6;0
9812;4;3;758;27;0.00;1;0;0
9813;7;3;972;27;1750.00;3;6;0
9814;4;3;375;27;1603.38;1;6;0
9815;4;3;1551;27;3000.00;10;6;0
9816;11;3;3;27;1452.00;5;0;0
9817;4;3;71;27;1367.90;1;0;0
9818;4;3;327;27;1578.16;1;6;0
9820;5;3;2265;27;6.50;1;6;0
9821;11;3;375;27;1458.60;2;0;0
9822;7;3;667;27;1100.00;1;3;0
9823;4;3;1848;27;1699.81;2;6;0
9824;7;3;667;27;2757.74;1;6;0
9825;5;3;1873;27;1800.00;1;6;0
9826;11;3;1848;27;0.00;3;0;0
9828;4;3;327;27;1583.00;1;6;0
9829;4;3;1333;27;1480.00;1;6;0
9830;7;3;567;27;0.00;2;0;0
9831;7;3;2009;27;0.00;3;6;0
9832;4;3;2117;27;6.50;1;6;0
9833;5;3;187;27;6.50;1;6;0
9835;5;3;717;27;6.50;1;6;0
9836;11;3;1046;27;1500.00;2;3;0
9837;7;3;1910;27;0.00;1;0;0
9838;12;3;972;27;1200.00;1;3;0
9839;7;3;1312;27;0.00;1;0;0
9840;5;3;556;27;1685.16;1;6;0
9841;5;3;2091;27;1685.16;1;6;0
9842;11;3;2268;27;1200.00;1;3;0
9843;7;3;346;27;1500.00;1;3;0
9846;11;3;327;27;1500.00;1;3;0
9847;7;3;229;27;1500.00;2;3;0
9848;5;3;1034;27;1613.30;3;1;0
9849;4;4;860;27;2500.00;1;6;0
9850;7;3;2468;27;1331.00;1;3;0
9851;11;3;260;27;1300.00;1;0;0
9852;5;3;7;27;6.50;1;6;0
9853;7;3;1837;27;0.00;1;6;0
9855;7;3;1181;27;2000.00;1;6;0
9856;5;3;1523;27;2400.00;1;6;0
9857;4;3;1848;27;0.00;10;3;0
9859;7;3;1822;27;1411.00;1;0;0
9861;4;3;2029;27;1500.00;1;0;0
9862;7;3;2024;27;1398.00;1;6;0
9863;4;3;382;27;1100.00;1;6;0
9864;7;3;121;27;2000.00;1;6;0
9865;11;3;1165;27;0.00;2;0;0
9866;11;3;960;27;1400.00;1;0;0
9867;11;3;2093;27;1600.00;6;0;0
9869;11;3;461;27;0.00;1;6;0
9871;4;3;601;27;2000.00;1;0;0
9873;4;3;1552;27;1738.00;3;1;0
9874;7;3;1794;27;1265.00;1;6;0
9875;7;3;1968;27;0.00;1;0;0
9876;7;3;667;27;1354.00;1;0;0
9877;4;3;820;27;1950.00;1;4;0
9878;7;3;1908;27;1328.80;4;6;0
9879;4;3;1259;27;0.00;2;0;0
9880;11;3;651;27;1600.00;1;4;0
9881;4;3;2024;27;0.00;20;6;0
9882;7;3;148;27;2338.60;1;6;0
9884;7;3;67;27;1300.00;32;6;0
9885;7;4;1424;27;1600.00;1;0;0
9886;11;3;1631;27;1300.00;1;0;0
9888;11;3;1867;27;0.00;1;3;0
9889;11;3;2265;27;1100.00;1;0;0
9890;11;3;267;27;1335.00;4;0;0
9891;4;3;1598;27;1400.00;1;3;0
9892;4;3;327;27;1600.00;1;3;0
9893;7;3;529;27;0.00;1;0;0
9894;11;3;577;27;0.00;1;1;0
9896;5;3;375;27;1347.02;15;0;0
9897;8;3;375;27;1347.02;10;0;0
9898;7;3;2343;27;1800.00;1;6;0
9899;5;3;556;27;1801.86;4;6;0
9900;5;3;999;27;1801.86;4;6;0
9902;11;3;1259;27;0.00;1;1;0
9903;5;3;1455;27;1100.00;1;6;0
9904;7;3;314;27;1100.00;1;3;0
9906;11;3;1848;27;1882.00;5;0;0
9907;4;3;996;27;200.00;1;6;0
9908;11;3;2085;27;1450.00;6;0;0
9909;5;3;860;27;0.00;1;6;0
9910;11;3;1848;27;1882.00;4;6;0
9911;11;3;556;27;1882.00;4;6;0
9912;11;3;2085;27;1450.00;5;0;0
9913;5;3;1552;27;1738.00;1;6;0
9914;4;3;1;27;1410.48;2;0;0
9915;7;3;1177;27;1164.00;2;6;0
9916;4;3;374;27;1595.68;1;6;0
9917;4;3;1254;27;1595.68;3;6;0
9918;4;4;289;27;1438.17;5;0;0
9919;7;3;667;27;1428.00;2;6;0
9921;4;4;1009;27;1563.89;3;0;0
9922;11;3;1908;27;1100.00;1;6;0
9923;7;3;2308;27;0.00;2;6;0
9924;11;3;181;27;1500.00;1;0;0
9925;7;3;1598;27;1438.00;15;0;0
9926;11;3;2274;27;1396.01;1;6;0
9928;11;3;578;27;1396.01;1;6;0
9929;5;3;2024;27;1438.00;15;0;0
9930;4;3;853;27;1458.00;2;0;0
9931;11;3;1308;27;1650.00;1;6;0
9932;5;3;63;27;1438.00;7;0;0
9933;5;3;374;27;1423.00;10;0;0
9934;7;3;1034;27;0.00;1;0;0
9936;8;3;344;27;21.57;1;0;0
9937;11;3;1259;27;1200.00;1;0;0
9938;4;3;374;27;1100.01;1;6;0
9939;5;3;1525;27;3000.00;1;6;0
9940;7;3;1598;27;0.00;10;3;0
9941;7;3;1291;27;1700.00;1;6;0
9942;11;3;63;27;0.00;3;3;0
9943;11;3;289;27;0.00;2;3;0
9944;4;3;1281;27;2300.00;1;3;0
9946;11;3;2023;27;0.00;5;3;0
9947;11;3;853;27;0.00;5;3;0
9948;4;3;2005;27;1200.00;1;6;0
9949;4;3;347;27;1650.00;2;0;0
9952;5;3;267;27;1293.00;1;0;0
9953;5;4;375;27;0.00;1;3;0
9954;7;3;1598;27;1367.00;15;0;0
9955;11;3;2084;27;1280.00;1;0;0
9956;4;3;2023;27;1367.00;17;0;0
9957;4;3;300;27;0.00;5;0;0
9958;8;3;1908;27;1100.00;1;6;0
9959;4;3;489;27;1367.00;8;0;0
9961;7;3;1609;27;11.00;1;6;0
9962;4;3;374;27;1269.40;2;0;0
9963;4;3;289;27;0.00;5;0;0
9964;11;3;1218;27;1200.00;2;6;0
9965;4;3;347;27;1518.00;4;0;0
9966;4;3;2483;27;1133.00;1;0;0
9967;11;3;1687;27;1526.00;2;6;0
9968;11;3;1474;27;1526.00;2;6;0
9969;7;3;994;27;1700.00;1;6;0
9970;4;3;374;27;1367.00;2;0;0
9971;7;3;492;27;1250.00;1;0;0
9972;7;3;2343;27;1300.00;1;6;0
9973;7;3;1485;27;1330.00;1;3;0
9974;5;3;1026;27;1367.00;4;0;0
9975;7;3;2464;27;1250.00;2;0;0
9976;11;3;2464;27;1200.00;1;0;0
9977;11;3;725;27;1145.00;1;6;0
9978;7;3;375;27;1500.00;2;6;0
9979;4;3;2084;27;23.56;2;6;0
9980;8;3;853;27;1367.00;15;0;0
9981;4;3;416;27;1367.00;2;0;0
9982;11;3;120;27;2000.00;2;0;0
9983;7;3;304;27;30.79;64;6;0
9984;7;3;1179;27;1368.35;1;0;0
9985;7;3;1706;27;0.00;1;6;0
9986;4;3;479;27;1400.00;1;6;0
9987;5;3;1517;27;1670.00;1;0;0
9988;7;3;2486;27;1700.00;1;6;0
9989;7;4;286;27;7.01;5;0;0
9990;4;3;85;27;1411.51;5;6;0
9991;5;3;5;27;1363.31;5;0;0
9992;4;3;267;27;1500.00;3;0;0
9993;4;3;1851;27;0.00;6;6;0
9994;11;3;1510;27;1500.00;1;3;0
9995;4;3;1034;27;1314.00;3;3;0
9996;11;3;2265;27;1691.80;15;3;0
9997;4;3;651;27;1800.00;2;6;0
9998;8;1;1035;27;1552.68;1;0;0
9999;8;1;426;27;1552.68;1;0;0
10000;7;3;281;27;1446.00;1;6;0
10002;4;3;327;27;1500.00;4;6;0
10003;11;3;2265;27;1691.80;4;3;0
10004;11;3;2265;27;1691.80;5;3;0
10005;11;3;2265;27;1691.80;7;3;0
10006;4;3;1759;27;1399.20;2;0;0
10007;7;3;2343;27;36.08;2;6;0
10008;7;3;2452;27;1200.00;1;0;0
10009;4;3;2084;27;1350.00;1;6;0
10010;7;3;2125;27;30.79;3;6;0
10011;11;3;983;27;1691.80;2;3;0
10012;11;3;2117;27;1843.60;1;3;0
10013;7;3;1181;27;1690.00;1;6;0
10014;7;3;2324;27;2000.00;1;6;0
10015;7;3;120;27;1387.00;2;6;0
10017;7;3;542;27;1808.00;1;0;0
10018;7;3;672;27;1456.00;1;6;0
10019;7;3;1598;27;0.00;20;6;0
10020;7;3;229;27;1838.00;1;6;0
10021;11;3;2210;27;1600.00;2;6;0
10022;11;3;733;27;1500.00;1;6;0
10023;7;3;2467;27;1350.00;2;6;0
10024;7;3;1769;27;2481.61;1;6;0
10025;11;3;1517;27;1600.00;1;0;0
10026;4;3;260;27;1354.00;5;6;0
10027;11;3;1848;27;1900.00;1;0;0
10028;5;3;2483;27;1700.00;1;6;0
10029;11;3;327;27;1300.00;2;0;0
10030;7;3;1523;27;1443.00;1;6;0
10031;7;4;398;27;1297.00;1;6;0
10032;7;4;2464;27;1297.00;1;6;0
10033;13;3;943;27;0.00;1;1;0
10034;7;3;479;27;1358.52;2;6;0
10035;7;3;2458;27;1200.00;2;6;0
10036;11;4;2050;27;1300.00;1;0;0
10037;4;3;375;27;1370.34;4;0;0
10039;12;3;2163;27;2000.00;1;6;0
10041;5;3;733;27;1454.00;10;6;0
10042;7;3;667;27;1650.00;1;6;0
10043;5;3;733;27;1200.00;31;6;0
10044;4;3;2449;27;1360.00;1;6;0
10045;7;3;389;27;2000.00;1;6;0
10046;12;3;166;27;1800.00;1;6;0
10047;12;3;175;27;1870.00;1;6;0
10048;11;3;1848;27;3000.00;10;6;0
10049;11;3;2449;27;1100.00;1;4;0
10050;11;3;382;27;1429.00;1;0;0
10051;4;3;375;27;1473.00;10;0;0
10052;8;3;2464;27;1413.00;1;6;0
10053;5;3;374;27;1185.00;4;6;0
10054;7;3;388;27;1886.00;1;0;0
10055;5;3;1815;27;1367.00;4;0;0
10056;7;3;298;27;1448.00;2;0;0
10057;8;3;1598;27;1413.00;1;6;0
10058;8;3;346;27;1413.00;1;6;0
10059;4;3;1555;27;0.00;2;6;0
10060;5;3;375;27;1200.00;3;0;0
10062;4;3;1626;27;0.00;2;6;0
10063;11;3;1867;27;0.00;1;5;0
10064;4;3;725;27;0.00;1;6;0
10065;7;3;873;27;0.00;1;6;0
10066;4;3;724;27;1500.00;1;6;0
10068;4;3;724;27;0.00;10;6;0
10070;7;3;2464;27;2200.00;1;6;0
10071;4;3;1517;27;2250.00;1;6;0
10073;4;4;1848;27;2500.00;1;6;0
10075;11;3;1;27;1454.00;1;0;0
10076;8;3;1142;27;1700.00;1;6;0
10077;7;3;1706;27;1300.00;5;0;0
10078;7;3;1626;27;1590.74;1;6;0
10079;4;3;1198;27;1184.31;2;6;0
10080;7;3;1607;27;10.06;5;6;0
10081;5;3;1254;27;1487.00;4;0;0
10082;7;3;456;27;1300.00;1;0;0
10083;7;3;286;27;1380.00;10;6;0
10085;7;4;1543;27;3188.66;1;6;0
10086;4;3;1908;27;1134.91;2;6;0
10087;11;3;72;27;1438.00;2;0;0
10089;7;3;456;27;1300.00;3;0;0
10090;7;3;2464;27;1380.00;10;6;0
10091;11;3;310;27;1569.00;1;6;0
10092;11;3;1507;27;1800.00;2;6;0
10093;4;3;2464;27;0.00;10;6;0
10095;4;3;725;27;0.00;2;6;0
10096;7;3;1687;27;3000.00;2;6;0
10097;7;3;958;27;1543.46;1;6;0
10098;4;3;977;27;0.00;2;6;0
10099;4;3;2260;27;0.00;1;0;0
10101;8;3;524;27;1320.00;2;0;0
10102;4;3;1517;27;2000.00;20;6;0
10103;7;3;375;27;1552.68;2;0;0
10104;8;3;2023;27;1320.00;1;0;0
10106;4;3;1297;27;1890.00;1;6;0
10110;5;3;1768;27;1889.07;2;6;0
10111;11;3;2449;27;1500.00;1;6;0
10112;4;3;1626;27;0.00;1;0;0
10113;8;3;1564;27;1460.00;1;3;0
10115;7;3;2449;27;0.00;6;6;0
10116;11;3;72;27;1438.00;1;0;0
10117;4;3;2464;27;1302.12;1;6;0
10119;7;3;286;27;1472.54;2;0;0
10120;7;3;229;27;1420.00;1;6;0
10121;11;4;1046;27;0.00;1;0;0
10122;11;3;1761;27;1500.00;1;6;0
10123;7;3;2452;27;1472.58;2;3;0
10124;4;3;67;27;0.00;2;0;0
10125;7;3;1307;27;2134.75;1;6;0
10127;11;3;2086;27;0.00;2;0;0
10128;11;3;706;27;1400.00;3;0;0
10129;4;3;1689;27;1436.49;2;6;0
10130;5;3;84;27;1295.62;1;6;0
10131;7;3;2352;27;1567.00;1;3;0
10132;7;3;344;27;1400.00;1;6;0
10134;7;3;377;27;1569.00;1;6;0
10136;5;3;373;27;0.00;3;3;0
10137;11;3;2093;27;0.00;1;0;0
10138;11;4;605;27;0.00;1;0;0
10139;11;3;1;27;1380.00;1;0;0
10140;5;3;346;27;1429.78;1;3;0
10141;7;3;344;27;1500.00;1;0;0
10142;5;3;374;27;0.00;1;3;0
10143;11;3;1848;27;0.00;8;1;0
10146;11;3;2076;27;11.30;1;6;0
10147;7;3;2468;27;1580.00;1;6;0
10148;7;3;2164;27;1315.00;7;6;0
10149;7;3;2449;27;1300.00;1;6;0
10150;8;3;2085;27;1300.00;10;6;0
10151;11;3;2449;27;1500.00;3;0;0
10152;8;3;1768;27;1300.00;5;6;0
10154;11;4;374;27;1184.93;1;0;0
10155;4;3;327;27;1400.00;1;0;0
10156;11;3;2086;27;0.00;4;0;0
10157;7;4;1973;27;1250.00;1;0;0
10158;7;3;229;27;1300.00;1;0;0
10159;11;3;104;27;8.00;1;0;0
10160;11;3;2353;27;1600.00;1;0;0
10161;11;3;327;27;0.00;2;1;0
10162;4;3;1046;27;1100.00;2;6;0
10163;4;3;1046;27;0.00;2;1;0
10165;7;3;753;27;1312.69;2;6;0
10166;11;3;1872;27;0.00;2;0;0
10167;7;3;1432;27;1110.00;1;0;0
10168;4;3;1507;27;2500.00;1;6;0
10171;5;3;374;27;0.00;3;3;0
10172;7;3;285;27;1265.63;4;0;0
10173;11;3;2464;27;0.00;1;0;0
10174;7;3;304;27;2000.00;1;6;0
10176;11;3;1517;27;2000.00;2;0;0
10177;4;3;1906;27;1500.00;1;6;0
10178;8;3;285;27;1400.00;1;6;0
10179;7;3;1626;27;1800.00;1;6;0
10180;11;3;2085;27;1500.00;10;6;0
10181;11;4;634;27;0.00;100;0;0
10182;7;3;2286;27;1500.00;1;6;0
10184;7;3;305;27;1500.00;1;6;0
10185;4;3;2235;27;2500.00;1;6;0
10186;5;3;375;27;1307.00;1;0;0
10188;7;3;88;27;1800.00;3;6;0
10189;5;3;1831;27;1500.00;8;0;0
10190;4;3;375;27;1307.00;1;3;0
10191;5;3;375;27;1546.00;20;0;0
10192;7;3;2006;27;1475.00;1;6;0
10193;11;3;1872;27;2000.00;10;6;0
10194;7;3;1816;27;1800.00;3;6;0
10195;7;3;327;27;1569.00;1;6;0
10196;11;3;374;27;1400.00;2;0;0
10197;5;3;814;27;1495.00;1;6;0
10198;4;3;562;27;0.00;1;6;0
10199;11;3;577;27;1600.00;1;0;0
10200;7;3;853;27;1300.00;1;6;0
10201;4;4;1895;27;1500.00;1;6;0
10202;4;3;1174;27;0.00;1;6;0
10203;7;3;286;27;0.00;7;6;0
10204;5;3;2449;27;0.00;4;0;0
10206;11;4;2240;27;80.00;8;0;0
10207;7;3;2006;27;1294.34;1;3;0
10208;7;3;286;27;0.00;6;6;0
10209;8;3;985;27;10.00;1;0;0
10210;12;3;439;27;1800.00;1;6;0
10211;8;3;310;27;1584.00;1;6;0
10213;5;3;2250;27;0.00;1;6;0
10214;5;3;39;27;1656.72;5;0;0
10215;4;3;642;27;2000.00;1;6;0
10216;7;3;190;27;8.50;1;0;0
10217;5;3;5;27;1470.02;10;0;0
10218;4;3;733;27;1716.00;2;6;0
10219;4;3;323;27;1716.00;3;6;0
10220;11;3;1912;27;2000.00;2;6;0
10221;11;3;325;27;1400.00;1;0;0
10222;4;3;260;27;1450.00;1;0;0
10223;5;3;2073;27;1667.60;1;6;0
10224;11;3;1883;27;1650.00;2;6;0
10225;7;3;2464;27;1426.00;2;3;0
10226;11;3;2257;27;1438.00;40;0;0
10227;4;3;977;27;2200.00;1;6;0
10228;4;3;67;27;1472.00;1;3;0
10229;4;3;724;27;1388.20;1;6;0
10230;2;3;2353;27;1800.00;1;6;0
10231;11;3;1484;27;0.00;2;6;0
10232;11;3;558;27;1415.00;2;6;0
10233;4;3;818;27;0.00;1;6;0
10234;7;3;1331;27;1695.00;1;6;0
10235;4;3;1551;27;2300.00;2;6;0
10236;5;3;2023;27;0.00;2;0;0
10237;11;3;1598;27;0.00;2;0;0
10238;8;3;1551;27;1472.00;1;6;0
10239;5;3;375;27;1452.55;20;0;0
10240;5;3;388;27;1543.00;1;0;0
10241;11;3;374;27;1486.00;2;0;0
10242;13;3;972;27;0.00;1;6;0
10243;4;4;375;27;1262.83;30;6;0
10244;11;3;289;27;0.00;2;0;0
10246;7;3;1656;27;1600.00;1;6;0
10247;4;3;2053;27;1363.30;7;0;0
10248;7;3;304;27;1340.66;1;3;0
10250;2;3;2281;27;3456.20;1;6;0
10251;11;3;114;27;1650.00;6;4;0
10252;7;3;2006;27;1400.00;1;3;0
10253;7;1;304;27;1100.00;1;0;0
10255;7;3;31;27;1100.00;1;0;0
10256;11;3;2468;27;0.00;2;0;0
10258;7;3;289;27;0.00;1;0;0
10260;11;3;1656;27;1656.72;5;0;0
10261;7;3;377;27;1563.00;1;3;0
10262;5;3;652;27;1901.20;1;0;0
10263;8;1;304;27;0.00;1;0;0
10264;4;3;2065;27;1486.00;1;0;0
10265;4;3;347;27;1486.00;1;0;0
10266;7;3;1706;27;2595.00;1;0;0
10267;13;3;59;27;2500.00;3;0;0
10268;4;3;45;27;1700.00;1;0;0
10269;4;4;63;27;1438.17;2;3;0
10270;4;3;327;27;1486.00;1;0;0
10271;13;3;1095;27;3300.00;1;6;0
10272;4;4;1598;27;1438.17;2;3;0
10273;4;4;289;27;1438.17;2;3;0
10274;4;3;1598;27;1177.00;1;0;0
10275;4;3;327;27;1177.00;2;0;0
10276;11;3;285;27;1708.29;2;2;0
10278;7;3;2452;27;0.00;5;2;0
10279;7;3;1598;27;0.00;2;2;0
10280;7;3;1009;27;1315.00;1;3;0
10281;4;3;1198;27;1276.50;1;6;0
10282;11;4;1598;27;1200.00;2;0;0
10283;11;3;556;27;1716.00;4;6;0
10285;11;3;344;27;1500.00;1;0;0
10286;11;3;322;27;1100.00;1;6;0
10287;11;4;813;27;1200.00;2;6;0
10288;7;3;273;27;1300.00;1;6;0
10289;7;3;2025;27;1300.00;1;0;0
10290;11;4;260;27;1200.00;4;0;0
10291;7;3;2452;27;0.00;2;2;0
10292;11;3;375;27;1700.00;1;0;0
10293;4;3;1551;27;1897.00;1;6;0
10294;8;3;2023;27;1460.00;2;0;0
10295;7;3;2200;27;1260.00;2;0;0
10296;5;3;2023;27;1300.00;1;0;0
10297;7;3;2452;27;1445.00;4;3;0
10298;7;3;1074;27;1445.00;1;3;0
10299;4;3;1598;27;1506.00;5;6;0
10300;7;3;286;27;1470.00;1;0;0
10301;8;3;2024;27;1460.00;1;0;0
10302;7;3;416;27;1562.49;1;6;0
10303;4;3;2259;27;1200.00;1;0;0
10304;7;3;1598;27;1600.00;1;6;0
10305;4;4;304;27;1200.00;1;0;0
10308;4;4;652;27;1438.17;1;0;0
10309;7;3;304;27;1302.94;1;0;0
10310;4;4;1598;27;1438.17;10;0;0
10311;4;4;300;27;1438.17;5;0;0
10312;11;3;826;27;1500.00;5;0;0
10313;4;4;63;27;1438.17;5;0;0
10315;4;3;2023;27;1506.00;3;3;0
10316;4;4;2023;27;1438.17;10;0;0
10317;4;3;637;27;3000.00;1;6;0
10318;4;3;300;27;0.00;2;0;0
10319;7;3;2114;27;1500.00;1;6;0
10320;7;3;285;27;1386.32;2;6;0
10321;7;3;287;27;1445.18;1;6;0
10322;7;3;2280;27;1400.00;1;0;0
10323;7;3;1271;27;1800.00;1;6;0
10324;8;3;63;27;0.00;1;0;0
10325;7;3;374;27;1700.00;1;6;0
10326;7;3;2467;27;0.00;4;6;0
10327;4;3;1312;27;2500.00;1;6;0
10328;7;3;1598;27;1700.00;1;6;0
10329;7;3;1974;27;1750.00;12;0;0
10330;7;3;120;27;1764.13;1;6;0
10331;7;3;2128;27;1764.13;1;6;0
10332;4;3;382;27;1486.00;1;6;0
10333;7;4;2353;27;2300.00;1;6;0
10334;7;3;256;27;1600.00;1;6;0
10336;8;3;2024;27;1700.00;1;6;0
10338;7;3;416;27;1606.87;1;6;0
10340;7;3;1633;27;0.00;1;0;0
10341;11;3;1876;27;1100.00;1;6;0
10342;7;3;2464;27;0.00;14;6;0
10343;7;3;377;27;1385.00;1;6;0
10345;11;3;917;27;1500.00;3;0;0
10346;7;3;1971;27;1500.00;2;6;0
10347;8;3;1598;27;1445.18;1;6;0
10349;7;3;1319;27;1500.00;2;6;0
10351;5;3;2084;27;1182.43;1;6;0
10353;7;3;1607;27;1500.00;2;6;0
10354;7;3;2024;27;1445.18;2;6;0
10356;7;3;1958;27;1500.00;2;6;0
10357;11;3;1228;27;1212.23;2;0;0
10358;4;3;1005;27;1521.00;3;6;0
10359;7;3;2076;27;1528.14;1;6;0
10360;4;3;63;27;1474.00;3;0;0
10361;7;3;787;27;1500.00;2;6;0
10362;11;3;1321;27;1501.45;2;6;0
10363;7;3;1953;27;1500.00;1;0;0
10365;7;3;1598;27;1437.18;1;4;0
10366;11;3;75;27;1439.40;1;0;0
10367;13;4;37;27;0.00;1;0;0
10368;4;3;1576;27;1300.00;1;0;0
10369;4;3;67;27;1400.00;5;6;0
10371;5;3;1885;27;1832.60;2;6;0
10372;4;3;287;27;1300.00;3;6;0
10373;5;3;478;27;1832.60;3;6;0
10374;5;3;868;27;2178.67;4;6;0
10375;7;3;267;27;1437.80;1;6;0
10376;4;4;327;27;1274.87;1;6;0
10377;4;3;2250;27;1184.93;3;6;0
10379;5;3;403;27;1553.20;3;6;0
10380;5;3;375;27;0.00;10;6;0
10381;5;3;1848;27;1846.88;5;6;0
